a_id,b_id,pair_strategy,pair_score,is_true_pair,is_same_group,a_group_id,b_group_id
662,662,true_pair,1.0,1,1,22,22
663,663,true_pair,1.0,1,1,1,1
664,664,true_pair,1.0,1,1,21,21
665,665,true_pair,1.0,1,1,15,15
666,666,true_pair,1.0,1,1,2,2
667,667,true_pair,1.0,1,1,12,12
668,668,true_pair,1.0,1,1,48,48
669,669,true_pair,1.0,1,1,22,22
670,670,true_pair,1.0,1,1,1,1
671,671,true_pair,1.0,1,1,14,14
672,672,true_pair,1.0,1,1,31,31
673,673,true_pair,1.0,1,1,20,20
674,674,true_pair,1.0,1,1,22,22
675,675,true_pair,1.0,1,1,4,4
676,676,true_pair,1.0,1,1,28,28
677,677,true_pair,1.0,1,1,10,10
678,678,true_pair,1.0,1,1,43,43
679,679,true_pair,1.0,1,1,11,11
680,680,true_pair,1.0,1,1,11,11
681,681,true_pair,1.0,1,1,30,30
682,682,true_pair,1.0,1,1,13,13
683,683,true_pair,1.0,1,1,32,32
684,684,true_pair,1.0,1,1,25,25
685,685,true_pair,1.0,1,1,29,29
686,686,true_pair,1.0,1,1,32,32
687,687,true_pair,1.0,1,1,10,10
688,688,true_pair,1.0,1,1,35,35
689,689,true_pair,1.0,1,1,35,35
690,690,true_pair,1.0,1,1,12,12
691,691,true_pair,1.0,1,1,42,42
692,692,true_pair,1.0,1,1,12,12
693,693,true_pair,1.0,1,1,32,32
694,694,true_pair,1.0,1,1,13,13
695,695,true_pair,1.0,1,1,25,25
696,696,true_pair,1.0,1,1,22,22
697,697,true_pair,1.0,1,1,1,1
698,698,true_pair,1.0,1,1,30,30
699,699,true_pair,1.0,1,1,35,35
700,700,true_pair,1.0,1,1,10,10
701,701,true_pair,1.0,1,1,10,10
702,702,true_pair,1.0,1,1,10,10
703,703,true_pair,1.0,1,1,24,24
704,704,true_pair,1.0,1,1,21,21
705,705,true_pair,1.0,1,1,26,26
706,706,true_pair,1.0,1,1,14,14
707,707,true_pair,1.0,1,1,9,9
708,708,true_pair,1.0,1,1,22,22
709,709,true_pair,1.0,1,1,33,33
710,710,true_pair,1.0,1,1,0,0
711,711,true_pair,1.0,1,1,49,49
712,712,true_pair,1.0,1,1,32,32
713,713,true_pair,1.0,1,1,48,48
714,714,true_pair,1.0,1,1,12,12
715,715,true_pair,1.0,1,1,36,36
716,716,true_pair,1.0,1,1,47,47
717,717,true_pair,1.0,1,1,25,25
718,718,true_pair,1.0,1,1,9,9
719,719,true_pair,1.0,1,1,42,42
720,720,true_pair,1.0,1,1,46,46
721,721,true_pair,1.0,1,1,45,45
722,722,true_pair,1.0,1,1,11,11
723,723,true_pair,1.0,1,1,42,42
724,724,true_pair,1.0,1,1,38,38
725,725,true_pair,1.0,1,1,24,24
726,726,true_pair,1.0,1,1,15,15
727,727,true_pair,1.0,1,1,47,47
728,728,true_pair,1.0,1,1,48,48
729,729,true_pair,1.0,1,1,39,39
730,730,true_pair,1.0,1,1,35,35
731,731,true_pair,1.0,1,1,3,3
732,732,true_pair,1.0,1,1,44,44
733,733,true_pair,1.0,1,1,14,14
734,734,true_pair,1.0,1,1,13,13
735,735,true_pair,1.0,1,1,0,0
736,736,true_pair,1.0,1,1,19,19
737,737,true_pair,1.0,1,1,47,47
738,738,true_pair,1.0,1,1,2,2
739,739,true_pair,1.0,1,1,20,20
740,740,true_pair,1.0,1,1,41,41
741,741,true_pair,1.0,1,1,7,7
742,742,true_pair,1.0,1,1,21,21
743,743,true_pair,1.0,1,1,28,28
744,744,true_pair,1.0,1,1,13,13
745,745,true_pair,1.0,1,1,36,36
746,746,true_pair,1.0,1,1,8,8
747,747,true_pair,1.0,1,1,48,48
748,748,true_pair,1.0,1,1,39,39
749,749,true_pair,1.0,1,1,4,4
750,750,true_pair,1.0,1,1,47,47
751,751,true_pair,1.0,1,1,3,3
752,752,true_pair,1.0,1,1,27,27
753,753,true_pair,1.0,1,1,48,48
754,754,true_pair,1.0,1,1,17,17
755,755,true_pair,1.0,1,1,45,45
756,756,true_pair,1.0,1,1,3,3
757,757,true_pair,1.0,1,1,28,28
758,758,true_pair,1.0,1,1,20,20
759,759,true_pair,1.0,1,1,26,26
760,760,true_pair,1.0,1,1,40,40
761,761,true_pair,1.0,1,1,30,30
762,762,true_pair,1.0,1,1,8,8
763,763,true_pair,1.0,1,1,45,45
764,764,true_pair,1.0,1,1,21,21
765,765,true_pair,1.0,1,1,43,43
766,766,true_pair,1.0,1,1,16,16
767,767,true_pair,1.0,1,1,39,39
768,768,true_pair,1.0,1,1,41,41
769,769,true_pair,1.0,1,1,25,25
770,770,true_pair,1.0,1,1,19,19
771,771,true_pair,1.0,1,1,3,3
772,772,true_pair,1.0,1,1,12,12
773,773,true_pair,1.0,1,1,15,15
774,774,true_pair,1.0,1,1,17,17
775,775,true_pair,1.0,1,1,27,27
776,776,true_pair,1.0,1,1,27,27
777,777,true_pair,1.0,1,1,2,2
778,778,true_pair,1.0,1,1,14,14
779,779,true_pair,1.0,1,1,29,29
780,780,true_pair,1.0,1,1,47,47
781,781,true_pair,1.0,1,1,13,13
782,782,true_pair,1.0,1,1,7,7
783,783,true_pair,1.0,1,1,47,47
784,784,true_pair,1.0,1,1,6,6
785,785,true_pair,1.0,1,1,27,27
786,786,true_pair,1.0,1,1,2,2
787,787,true_pair,1.0,1,1,2,2
788,788,true_pair,1.0,1,1,22,22
789,789,true_pair,1.0,1,1,46,46
790,790,true_pair,1.0,1,1,12,12
791,791,true_pair,1.0,1,1,32,32
792,792,true_pair,1.0,1,1,23,23
793,793,true_pair,1.0,1,1,5,5
794,794,true_pair,1.0,1,1,2,2
795,795,true_pair,1.0,1,1,43,43
796,796,true_pair,1.0,1,1,20,20
797,797,true_pair,1.0,1,1,42,42
798,798,true_pair,1.0,1,1,7,7
799,799,true_pair,1.0,1,1,25,25
800,800,true_pair,1.0,1,1,15,15
801,801,true_pair,1.0,1,1,4,4
802,802,true_pair,1.0,1,1,33,33
803,803,true_pair,1.0,1,1,19,19
804,804,true_pair,1.0,1,1,46,46
805,805,true_pair,1.0,1,1,15,15
806,806,true_pair,1.0,1,1,13,13
807,807,true_pair,1.0,1,1,36,36
808,808,true_pair,1.0,1,1,8,8
809,809,true_pair,1.0,1,1,27,27
810,810,true_pair,1.0,1,1,43,43
811,811,true_pair,1.0,1,1,28,28
812,812,true_pair,1.0,1,1,13,13
813,813,true_pair,1.0,1,1,27,27
814,814,true_pair,1.0,1,1,2,2
815,815,true_pair,1.0,1,1,32,32
816,816,true_pair,1.0,1,1,8,8
817,817,true_pair,1.0,1,1,33,33
818,818,true_pair,1.0,1,1,8,8
819,819,true_pair,1.0,1,1,18,18
820,820,true_pair,1.0,1,1,29,29
821,821,true_pair,1.0,1,1,5,5
822,822,true_pair,1.0,1,1,8,8
823,823,true_pair,1.0,1,1,2,2
824,824,true_pair,1.0,1,1,0,0
825,825,true_pair,1.0,1,1,46,46
826,826,true_pair,1.0,1,1,4,4
827,827,true_pair,1.0,1,1,2,2
828,828,true_pair,1.0,1,1,6,6
829,829,true_pair,1.0,1,1,25,25
830,830,true_pair,1.0,1,1,15,15
831,831,true_pair,1.0,1,1,7,7
832,832,true_pair,1.0,1,1,24,24
833,833,true_pair,1.0,1,1,21,21
834,834,true_pair,1.0,1,1,46,46
835,835,true_pair,1.0,1,1,46,46
836,836,true_pair,1.0,1,1,18,18
837,837,true_pair,1.0,1,1,12,12
838,838,true_pair,1.0,1,1,9,9
839,839,true_pair,1.0,1,1,49,49
840,840,true_pair,1.0,1,1,23,23
841,841,true_pair,1.0,1,1,35,35
842,842,true_pair,1.0,1,1,40,40
843,843,true_pair,1.0,1,1,47,47
844,844,true_pair,1.0,1,1,21,21
845,845,true_pair,1.0,1,1,44,44
846,846,true_pair,1.0,1,1,9,9
847,847,true_pair,1.0,1,1,9,9
848,848,true_pair,1.0,1,1,10,10
849,849,true_pair,1.0,1,1,18,18
850,850,true_pair,1.0,1,1,14,14
851,851,true_pair,1.0,1,1,18,18
852,852,true_pair,1.0,1,1,27,27
853,853,true_pair,1.0,1,1,43,43
854,854,true_pair,1.0,1,1,13,13
855,855,true_pair,1.0,1,1,8,8
856,856,true_pair,1.0,1,1,17,17
857,857,true_pair,1.0,1,1,35,35
858,858,true_pair,1.0,1,1,8,8
859,859,true_pair,1.0,1,1,15,15
860,860,true_pair,1.0,1,1,37,37
861,861,true_pair,1.0,1,1,0,0
862,862,true_pair,1.0,1,1,34,34
863,863,true_pair,1.0,1,1,41,41
864,864,true_pair,1.0,1,1,15,15
865,865,true_pair,1.0,1,1,25,25
866,866,true_pair,1.0,1,1,10,10
867,867,true_pair,1.0,1,1,29,29
868,868,true_pair,1.0,1,1,12,12
869,869,true_pair,1.0,1,1,26,26
870,870,true_pair,1.0,1,1,44,44
871,871,true_pair,1.0,1,1,3,3
872,872,true_pair,1.0,1,1,6,6
873,873,true_pair,1.0,1,1,46,46
874,874,true_pair,1.0,1,1,29,29
875,875,true_pair,1.0,1,1,40,40
876,876,true_pair,1.0,1,1,18,18
877,877,true_pair,1.0,1,1,21,21
878,878,true_pair,1.0,1,1,40,40
879,879,true_pair,1.0,1,1,40,40
880,880,true_pair,1.0,1,1,20,20
881,881,true_pair,1.0,1,1,21,21
882,882,true_pair,1.0,1,1,22,22
883,883,true_pair,1.0,1,1,48,48
884,884,true_pair,1.0,1,1,38,38
885,885,true_pair,1.0,1,1,34,34
886,886,true_pair,1.0,1,1,44,44
887,887,true_pair,1.0,1,1,30,30
888,888,true_pair,1.0,1,1,38,38
889,889,true_pair,1.0,1,1,31,31
890,890,true_pair,1.0,1,1,42,42
891,891,true_pair,1.0,1,1,41,41
892,892,true_pair,1.0,1,1,20,20
893,893,true_pair,1.0,1,1,19,19
894,894,true_pair,1.0,1,1,1,1
895,895,true_pair,1.0,1,1,7,7
896,896,true_pair,1.0,1,1,36,36
897,897,true_pair,1.0,1,1,9,9
898,898,true_pair,1.0,1,1,19,19
899,899,true_pair,1.0,1,1,20,20
900,900,true_pair,1.0,1,1,20,20
901,901,true_pair,1.0,1,1,41,41
902,902,true_pair,1.0,1,1,10,10
903,903,true_pair,1.0,1,1,20,20
904,904,true_pair,1.0,1,1,2,2
905,905,true_pair,1.0,1,1,12,12
906,906,true_pair,1.0,1,1,39,39
907,907,true_pair,1.0,1,1,13,13
908,908,true_pair,1.0,1,1,23,23
909,909,true_pair,1.0,1,1,10,10
910,910,true_pair,1.0,1,1,35,35
911,911,true_pair,1.0,1,1,20,20
912,912,true_pair,1.0,1,1,18,18
913,913,true_pair,1.0,1,1,49,49
914,914,true_pair,1.0,1,1,49,49
915,915,true_pair,1.0,1,1,4,4
916,916,true_pair,1.0,1,1,36,36
917,917,true_pair,1.0,1,1,8,8
918,918,true_pair,1.0,1,1,29,29
919,919,true_pair,1.0,1,1,35,35
920,920,true_pair,1.0,1,1,15,15
921,921,true_pair,1.0,1,1,0,0
922,922,true_pair,1.0,1,1,31,31
923,923,true_pair,1.0,1,1,26,26
924,924,true_pair,1.0,1,1,47,47
925,925,true_pair,1.0,1,1,4,4
926,926,true_pair,1.0,1,1,28,28
927,927,true_pair,1.0,1,1,28,28
928,928,true_pair,1.0,1,1,14,14
929,929,true_pair,1.0,1,1,21,21
930,930,true_pair,1.0,1,1,30,30
931,931,true_pair,1.0,1,1,4,4
932,932,true_pair,1.0,1,1,14,14
933,933,true_pair,1.0,1,1,32,32
934,934,true_pair,1.0,1,1,15,15
935,935,true_pair,1.0,1,1,28,28
936,936,true_pair,1.0,1,1,46,46
937,937,true_pair,1.0,1,1,48,48
938,938,true_pair,1.0,1,1,20,20
939,939,true_pair,1.0,1,1,45,45
940,940,true_pair,1.0,1,1,36,36
941,941,true_pair,1.0,1,1,26,26
942,942,true_pair,1.0,1,1,21,21
943,943,true_pair,1.0,1,1,18,18
944,944,true_pair,1.0,1,1,22,22
945,945,true_pair,1.0,1,1,1,1
946,946,true_pair,1.0,1,1,20,20
947,947,true_pair,1.0,1,1,1,1
948,948,true_pair,1.0,1,1,23,23
949,949,true_pair,1.0,1,1,11,11
950,950,true_pair,1.0,1,1,16,16
951,951,true_pair,1.0,1,1,18,18
952,952,true_pair,1.0,1,1,22,22
953,953,true_pair,1.0,1,1,45,45
954,954,true_pair,1.0,1,1,41,41
955,955,true_pair,1.0,1,1,2,2
956,956,true_pair,1.0,1,1,45,45
957,957,true_pair,1.0,1,1,7,7
958,958,true_pair,1.0,1,1,16,16
959,959,true_pair,1.0,1,1,1,1
960,960,true_pair,1.0,1,1,14,14
961,961,true_pair,1.0,1,1,47,47
962,962,true_pair,1.0,1,1,16,16
963,963,true_pair,1.0,1,1,37,37
964,964,true_pair,1.0,1,1,6,6
965,965,true_pair,1.0,1,1,36,36
966,966,true_pair,1.0,1,1,30,30
967,967,true_pair,1.0,1,1,44,44
968,968,true_pair,1.0,1,1,18,18
969,969,true_pair,1.0,1,1,45,45
970,970,true_pair,1.0,1,1,46,46
971,971,true_pair,1.0,1,1,48,48
972,972,true_pair,1.0,1,1,16,16
973,973,true_pair,1.0,1,1,28,28
974,974,true_pair,1.0,1,1,43,43
975,975,true_pair,1.0,1,1,34,34
976,976,true_pair,1.0,1,1,12,12
977,977,true_pair,1.0,1,1,36,36
978,978,true_pair,1.0,1,1,22,22
979,979,true_pair,1.0,1,1,48,48
980,980,true_pair,1.0,1,1,7,7
981,981,true_pair,1.0,1,1,47,47
982,982,true_pair,1.0,1,1,47,47
983,983,true_pair,1.0,1,1,16,16
984,984,true_pair,1.0,1,1,30,30
985,985,true_pair,1.0,1,1,34,34
986,986,true_pair,1.0,1,1,3,3
987,987,true_pair,1.0,1,1,35,35
988,988,true_pair,1.0,1,1,43,43
989,989,true_pair,1.0,1,1,0,0
990,990,true_pair,1.0,1,1,26,26
991,991,true_pair,1.0,1,1,25,25
992,992,true_pair,1.0,1,1,14,14
993,993,true_pair,1.0,1,1,5,5
994,994,true_pair,1.0,1,1,14,14
995,995,true_pair,1.0,1,1,8,8
996,996,true_pair,1.0,1,1,26,26
997,997,true_pair,1.0,1,1,28,28
998,998,true_pair,1.0,1,1,28,28
999,999,true_pair,1.0,1,1,37,37
1000,1000,true_pair,1.0,1,1,11,11
1001,1001,true_pair,1.0,1,1,1,1
1002,1002,true_pair,1.0,1,1,46,46
1003,1003,true_pair,1.0,1,1,44,44
1004,1004,true_pair,1.0,1,1,32,32
1005,1005,true_pair,1.0,1,1,9,9
1006,1006,true_pair,1.0,1,1,13,13
1007,1007,true_pair,1.0,1,1,23,23
1008,1008,true_pair,1.0,1,1,28,28
1009,1009,true_pair,1.0,1,1,4,4
1010,1010,true_pair,1.0,1,1,16,16
1011,1011,true_pair,1.0,1,1,27,27
1012,1012,true_pair,1.0,1,1,26,26
1013,1013,true_pair,1.0,1,1,5,5
1014,1014,true_pair,1.0,1,1,22,22
1015,1015,true_pair,1.0,1,1,34,34
1016,1016,true_pair,1.0,1,1,29,29
1017,1017,true_pair,1.0,1,1,32,32
1018,1018,true_pair,1.0,1,1,35,35
1019,1019,true_pair,1.0,1,1,10,10
1020,1020,true_pair,1.0,1,1,14,14
1021,1021,true_pair,1.0,1,1,26,26
1022,1022,true_pair,1.0,1,1,9,9
1023,1023,true_pair,1.0,1,1,38,38
1024,1024,true_pair,1.0,1,1,3,3
1025,1025,true_pair,1.0,1,1,42,42
1026,1026,true_pair,1.0,1,1,12,12
1027,1027,true_pair,1.0,1,1,43,43
1028,1028,true_pair,1.0,1,1,0,0
1029,1029,true_pair,1.0,1,1,21,21
1030,1030,true_pair,1.0,1,1,22,22
1031,1031,true_pair,1.0,1,1,33,33
1032,1032,true_pair,1.0,1,1,38,38
1033,1033,true_pair,1.0,1,1,28,28
1034,1034,true_pair,1.0,1,1,2,2
1035,1035,true_pair,1.0,1,1,34,34
1036,1036,true_pair,1.0,1,1,22,22
1037,1037,true_pair,1.0,1,1,26,26
1038,1038,true_pair,1.0,1,1,14,14
1039,1039,true_pair,1.0,1,1,17,17
1040,1040,true_pair,1.0,1,1,40,40
1041,1041,true_pair,1.0,1,1,13,13
1042,1042,true_pair,1.0,1,1,3,3
1043,1043,true_pair,1.0,1,1,33,33
1044,1044,true_pair,1.0,1,1,46,46
1045,1045,true_pair,1.0,1,1,5,5
1046,1046,true_pair,1.0,1,1,7,7
1047,1047,true_pair,1.0,1,1,15,15
1048,1048,true_pair,1.0,1,1,39,39
1049,1049,true_pair,1.0,1,1,34,34
1050,1050,true_pair,1.0,1,1,25,25
1051,1051,true_pair,1.0,1,1,2,2
1052,1052,true_pair,1.0,1,1,6,6
1053,1053,true_pair,1.0,1,1,18,18
1054,1054,true_pair,1.0,1,1,17,17
1055,1055,true_pair,1.0,1,1,2,2
1056,1056,true_pair,1.0,1,1,49,49
1057,1057,true_pair,1.0,1,1,8,8
1058,1058,true_pair,1.0,1,1,6,6
1059,1059,true_pair,1.0,1,1,1,1
1060,1060,true_pair,1.0,1,1,32,32
1061,1061,true_pair,1.0,1,1,48,48
1062,1062,true_pair,1.0,1,1,6,6
1063,1063,true_pair,1.0,1,1,23,23
1064,1064,true_pair,1.0,1,1,25,25
1065,1065,true_pair,1.0,1,1,35,35
1066,1066,true_pair,1.0,1,1,14,14
1067,1067,true_pair,1.0,1,1,27,27
1068,1068,true_pair,1.0,1,1,48,48
1069,1069,true_pair,1.0,1,1,40,40
1070,1070,true_pair,1.0,1,1,37,37
1071,1071,true_pair,1.0,1,1,1,1
1072,1072,true_pair,1.0,1,1,6,6
1073,1073,true_pair,1.0,1,1,37,37
1074,1074,true_pair,1.0,1,1,45,45
1075,1075,true_pair,1.0,1,1,33,33
1076,1076,true_pair,1.0,1,1,27,27
1077,1077,true_pair,1.0,1,1,20,20
1078,1078,true_pair,1.0,1,1,33,33
1079,1079,true_pair,1.0,1,1,6,6
1080,1080,true_pair,1.0,1,1,31,31
1081,1081,true_pair,1.0,1,1,29,29
1082,1082,true_pair,1.0,1,1,41,41
1083,1083,true_pair,1.0,1,1,21,21
1084,1084,true_pair,1.0,1,1,31,31
1085,1085,true_pair,1.0,1,1,36,36
1086,1086,true_pair,1.0,1,1,27,27
1087,1087,true_pair,1.0,1,1,43,43
1088,1088,true_pair,1.0,1,1,45,45
1089,1089,true_pair,1.0,1,1,48,48
1090,1090,true_pair,1.0,1,1,36,36
1091,1091,true_pair,1.0,1,1,31,31
1092,1092,true_pair,1.0,1,1,18,18
1093,1093,true_pair,1.0,1,1,14,14
1094,1094,true_pair,1.0,1,1,6,6
1095,1095,true_pair,1.0,1,1,43,43
1096,1096,true_pair,1.0,1,1,6,6
1097,1097,true_pair,1.0,1,1,37,37
1098,1098,true_pair,1.0,1,1,31,31
1099,1099,true_pair,1.0,1,1,22,22
1100,1100,true_pair,1.0,1,1,4,4
1101,1101,true_pair,1.0,1,1,0,0
1102,1102,true_pair,1.0,1,1,15,15
1103,1103,true_pair,1.0,1,1,18,18
1104,1104,true_pair,1.0,1,1,43,43
1105,1105,true_pair,1.0,1,1,13,13
1106,1106,true_pair,1.0,1,1,0,0
1107,1107,true_pair,1.0,1,1,15,15
1108,1108,true_pair,1.0,1,1,25,25
1109,1109,true_pair,1.0,1,1,23,23
1110,1110,true_pair,1.0,1,1,9,9
1111,1111,true_pair,1.0,1,1,37,37
1112,1112,true_pair,1.0,1,1,11,11
1113,1113,true_pair,1.0,1,1,12,12
1114,1114,true_pair,1.0,1,1,27,27
1115,1115,true_pair,1.0,1,1,22,22
1116,1116,true_pair,1.0,1,1,1,1
1117,1117,true_pair,1.0,1,1,28,28
1118,1118,true_pair,1.0,1,1,5,5
1119,1119,true_pair,1.0,1,1,24,24
1120,1120,true_pair,1.0,1,1,47,47
1121,1121,true_pair,1.0,1,1,3,3
1122,1122,true_pair,1.0,1,1,7,7
1123,1123,true_pair,1.0,1,1,23,23
1124,1124,true_pair,1.0,1,1,29,29
1125,1125,true_pair,1.0,1,1,44,44
1126,1126,true_pair,1.0,1,1,40,40
1127,1127,true_pair,1.0,1,1,11,11
1128,1128,true_pair,1.0,1,1,36,36
1129,1129,true_pair,1.0,1,1,12,12
1130,1130,true_pair,1.0,1,1,9,9
1131,1131,true_pair,1.0,1,1,0,0
1132,1132,true_pair,1.0,1,1,25,25
1133,1133,true_pair,1.0,1,1,32,32
1134,1134,true_pair,1.0,1,1,21,21
1135,1135,true_pair,1.0,1,1,0,0
1136,1136,true_pair,1.0,1,1,7,7
1137,1137,true_pair,1.0,1,1,12,12
1138,1138,true_pair,1.0,1,1,18,18
1139,1139,true_pair,1.0,1,1,24,24
1140,1140,true_pair,1.0,1,1,10,10
1141,1141,true_pair,1.0,1,1,41,41
1142,1142,true_pair,1.0,1,1,34,34
1143,1143,true_pair,1.0,1,1,44,44
1144,1144,true_pair,1.0,1,1,33,33
1145,1145,true_pair,1.0,1,1,4,4
1146,1146,true_pair,1.0,1,1,28,28
1147,1147,true_pair,1.0,1,1,47,47
1148,1148,true_pair,1.0,1,1,31,31
1149,1149,true_pair,1.0,1,1,43,43
1150,1150,true_pair,1.0,1,1,9,9
1151,1151,true_pair,1.0,1,1,45,45
1152,1152,true_pair,1.0,1,1,19,19
1153,1153,true_pair,1.0,1,1,36,36
1154,1154,true_pair,1.0,1,1,9,9
1155,1155,true_pair,1.0,1,1,46,46
1156,1156,true_pair,1.0,1,1,8,8
1157,1157,true_pair,1.0,1,1,20,20
1158,1158,true_pair,1.0,1,1,14,14
1159,1159,true_pair,1.0,1,1,12,12
1160,1160,true_pair,1.0,1,1,36,36
1161,1161,true_pair,1.0,1,1,35,35
1162,1162,true_pair,1.0,1,1,16,16
1163,1163,true_pair,1.0,1,1,32,32
1164,1164,true_pair,1.0,1,1,21,21
1165,1165,true_pair,1.0,1,1,23,23
1166,1166,true_pair,1.0,1,1,49,49
1167,1167,true_pair,1.0,1,1,18,18
1168,1168,true_pair,1.0,1,1,22,22
1169,1169,true_pair,1.0,1,1,38,38
1170,1170,true_pair,1.0,1,1,4,4
1171,1171,true_pair,1.0,1,1,30,30
1172,1172,true_pair,1.0,1,1,46,46
1173,1173,true_pair,1.0,1,1,47,47
1174,1174,true_pair,1.0,1,1,4,4
1175,1175,true_pair,1.0,1,1,30,30
1176,1176,true_pair,1.0,1,1,5,5
1177,1177,true_pair,1.0,1,1,46,46
1178,1178,true_pair,1.0,1,1,45,45
1179,1179,true_pair,1.0,1,1,40,40
1180,1180,true_pair,1.0,1,1,41,41
1181,1181,true_pair,1.0,1,1,32,32
1182,1182,true_pair,1.0,1,1,46,46
1183,1183,true_pair,1.0,1,1,26,26
1184,1184,true_pair,1.0,1,1,15,15
1185,1185,true_pair,1.0,1,1,18,18
1186,1186,true_pair,1.0,1,1,24,24
1187,1187,true_pair,1.0,1,1,30,30
1188,1188,true_pair,1.0,1,1,37,37
1189,1189,true_pair,1.0,1,1,48,48
1190,1190,true_pair,1.0,1,1,6,6
1191,1191,true_pair,1.0,1,1,13,13
1192,1192,true_pair,1.0,1,1,21,21
1193,1193,true_pair,1.0,1,1,35,35
1194,1194,true_pair,1.0,1,1,49,49
1195,1195,true_pair,1.0,1,1,15,15
1196,1196,true_pair,1.0,1,1,27,27
1197,1197,true_pair,1.0,1,1,27,27
1198,1198,true_pair,1.0,1,1,14,14
1199,1199,true_pair,1.0,1,1,7,7
1200,1200,true_pair,1.0,1,1,12,12
1201,1201,true_pair,1.0,1,1,18,18
1202,1202,true_pair,1.0,1,1,43,43
1203,1203,true_pair,1.0,1,1,16,16
1204,1204,true_pair,1.0,1,1,19,19
1205,1205,true_pair,1.0,1,1,28,28
1206,1206,true_pair,1.0,1,1,17,17
1207,1207,true_pair,1.0,1,1,14,14
1208,1208,true_pair,1.0,1,1,36,36
1209,1209,true_pair,1.0,1,1,18,18
1210,1210,true_pair,1.0,1,1,14,14
1211,1211,true_pair,1.0,1,1,32,32
1212,1212,true_pair,1.0,1,1,15,15
1213,1213,true_pair,1.0,1,1,14,14
1214,1214,true_pair,1.0,1,1,25,25
1215,1215,true_pair,1.0,1,1,3,3
1216,1216,true_pair,1.0,1,1,44,44
1217,1217,true_pair,1.0,1,1,13,13
1218,1218,true_pair,1.0,1,1,43,43
1219,1219,true_pair,1.0,1,1,6,6
1220,1220,true_pair,1.0,1,1,15,15
1221,1221,true_pair,1.0,1,1,26,26
1222,1222,true_pair,1.0,1,1,23,23
1223,1223,true_pair,1.0,1,1,7,7
1224,1224,true_pair,1.0,1,1,44,44
1225,1225,true_pair,1.0,1,1,46,46
1226,1226,true_pair,1.0,1,1,23,23
1227,1227,true_pair,1.0,1,1,36,36
1228,1228,true_pair,1.0,1,1,3,3
1229,1229,true_pair,1.0,1,1,37,37
1230,1230,true_pair,1.0,1,1,42,42
1231,1231,true_pair,1.0,1,1,22,22
1232,1232,true_pair,1.0,1,1,19,19
1233,1233,true_pair,1.0,1,1,14,14
1234,1234,true_pair,1.0,1,1,49,49
1235,1235,true_pair,1.0,1,1,28,28
1236,1236,true_pair,1.0,1,1,36,36
1237,1237,true_pair,1.0,1,1,17,17
1238,1238,true_pair,1.0,1,1,29,29
1239,1239,true_pair,1.0,1,1,5,5
1240,1240,true_pair,1.0,1,1,10,10
1241,1241,true_pair,1.0,1,1,26,26
1242,1242,true_pair,1.0,1,1,36,36
1243,1243,true_pair,1.0,1,1,45,45
1244,1244,true_pair,1.0,1,1,26,26
1245,1245,true_pair,1.0,1,1,32,32
1246,1246,true_pair,1.0,1,1,9,9
1247,1247,true_pair,1.0,1,1,39,39
1248,1248,true_pair,1.0,1,1,28,28
1249,1249,true_pair,1.0,1,1,2,2
1250,1250,true_pair,1.0,1,1,30,30
1251,1251,true_pair,1.0,1,1,34,34
1252,1252,true_pair,1.0,1,1,49,49
1253,1253,true_pair,1.0,1,1,8,8
1254,1254,true_pair,1.0,1,1,31,31
1255,1255,true_pair,1.0,1,1,9,9
1256,1256,true_pair,1.0,1,1,46,46
1257,1257,true_pair,1.0,1,1,31,31
1258,1258,true_pair,1.0,1,1,31,31
1259,1259,true_pair,1.0,1,1,46,46
1260,1260,true_pair,1.0,1,1,12,12
1261,1261,true_pair,1.0,1,1,1,1
1262,1262,true_pair,1.0,1,1,1,1
1263,1263,true_pair,1.0,1,1,35,35
1264,1264,true_pair,1.0,1,1,29,29
1265,1265,true_pair,1.0,1,1,24,24
1266,1266,true_pair,1.0,1,1,11,11
1267,1267,true_pair,1.0,1,1,15,15
1268,1268,true_pair,1.0,1,1,24,24
1269,1269,true_pair,1.0,1,1,33,33
1270,1270,true_pair,1.0,1,1,4,4
1271,1271,true_pair,1.0,1,1,14,14
1272,1272,true_pair,1.0,1,1,0,0
1273,1273,true_pair,1.0,1,1,42,42
1274,1274,true_pair,1.0,1,1,6,6
1275,1275,true_pair,1.0,1,1,2,2
1276,1276,true_pair,1.0,1,1,34,34
1277,1277,true_pair,1.0,1,1,49,49
1278,1278,true_pair,1.0,1,1,18,18
1279,1279,true_pair,1.0,1,1,42,42
1280,1280,true_pair,1.0,1,1,43,43
1281,1281,true_pair,1.0,1,1,41,41
1282,1282,true_pair,1.0,1,1,20,20
1283,1283,true_pair,1.0,1,1,32,32
1284,1284,true_pair,1.0,1,1,6,6
1285,1285,true_pair,1.0,1,1,37,37
1286,1286,true_pair,1.0,1,1,43,43
1287,1287,true_pair,1.0,1,1,23,23
1288,1288,true_pair,1.0,1,1,39,39
1289,1289,true_pair,1.0,1,1,42,42
1290,1290,true_pair,1.0,1,1,8,8
1291,1291,true_pair,1.0,1,1,26,26
1292,1292,true_pair,1.0,1,1,1,1
1293,1293,true_pair,1.0,1,1,5,5
1294,1294,true_pair,1.0,1,1,37,37
1295,1295,true_pair,1.0,1,1,32,32
1296,1296,true_pair,1.0,1,1,23,23
1297,1297,true_pair,1.0,1,1,13,13
