a_id,b_id,pair_strategy,pair_score,is_true_pair,is_same_group,a_group_id,b_group_id
739,2120,random,1.0,0,0,20,5
740,2791,random,1.0,0,0,41,18
741,2557,random,1.0,0,0,7,6
742,3121,random,1.0,0,0,21,13
743,1428,random,1.0,0,0,28,21
744,4713,random,1.0,0,0,13,35
745,986,random,1.0,0,0,36,3
746,2308,random,1.0,0,0,8,12
747,1048,random,1.0,0,0,48,39
748,4589,random,1.0,0,0,39,8
749,2854,random,1.0,0,0,4,33
750,1397,random,1.0,0,0,47,40
751,4253,random,1.0,0,0,3,20
752,3627,random,1.0,0,0,27,4
753,4698,random,1.0,0,0,48,46
754,3317,random,1.0,0,0,17,19
755,4845,random,1.0,0,0,45,21
756,1953,random,1.0,0,0,3,25
757,578,random,1.0,0,0,28,46
758,70,random,1.0,0,0,20,15
759,676,random,1.0,0,0,26,28
760,940,random,1.0,0,0,40,36
761,880,random,1.0,0,0,30,20
762,458,random,1.0,0,0,8,17
763,1895,random,1.0,0,0,45,2
764,3821,random,1.0,0,0,21,11
765,4343,random,1.0,0,0,43,40
766,2716,random,1.0,0,0,16,2
767,2339,random,1.0,0,1,39,39
768,4591,random,1.0,0,0,41,19
769,775,random,1.0,0,0,25,27
770,4919,random,1.0,0,0,19,36
771,2253,random,1.0,0,0,3,0
772,3762,random,1.0,0,0,12,30
773,765,random,1.0,0,0,15,43
774,2067,random,1.0,0,0,17,14
775,377,random,1.0,0,0,27,45
776,127,random,1.0,0,0,27,8
777,2902,random,1.0,0,0,2,13
778,4714,random,1.0,0,0,14,26
779,2379,random,1.0,0,0,29,12
780,4997,random,1.0,0,0,47,39
781,3513,random,1.0,0,0,13,9
782,1657,random,1.0,0,0,7,31
783,4597,random,1.0,0,0,47,26
784,2806,random,1.0,0,1,6,6
785,4827,random,1.0,0,0,27,9
786,452,random,1.0,0,0,2,24
787,1052,random,1.0,0,0,2,6
788,3422,random,1.0,0,0,22,23
789,3896,random,1.0,0,0,46,14
790,4562,random,1.0,0,0,12,33
791,1032,random,1.0,0,0,32,38
792,3473,random,1.0,0,0,23,43
793,2605,random,1.0,0,0,5,28
794,1352,random,1.0,0,0,2,20
795,4393,random,1.0,0,0,43,14
796,3120,random,1.0,0,0,20,26
797,2242,random,1.0,0,0,42,30
798,2707,random,1.0,0,0,7,21
799,2825,random,1.0,0,0,25,42
800,1715,random,1.0,0,0,15,28
801,1604,random,1.0,0,0,4,9
802,2683,random,1.0,0,0,33,34
803,4369,random,1.0,0,0,19,16
804,2096,random,1.0,0,0,46,10
805,865,random,1.0,0,0,15,25
806,2713,random,1.0,0,0,13,46
807,4886,random,1.0,0,0,36,0
808,1958,random,1.0,0,0,8,0
809,4727,random,1.0,0,0,27,26
810,4043,random,1.0,0,0,43,33
811,3578,random,1.0,0,0,28,18
812,13,random,1.0,0,0,13,36
813,3427,random,1.0,0,0,27,7
814,2652,random,1.0,0,0,2,15
815,2932,random,1.0,0,0,32,49
816,4058,random,1.0,0,0,8,7
817,2783,random,1.0,0,0,33,9
818,3158,random,1.0,0,0,8,33
819,1918,random,1.0,0,0,18,21
820,1129,random,1.0,0,0,29,12
821,3705,random,1.0,0,0,5,40
822,108,random,1.0,0,0,8,10
823,3802,random,1.0,0,0,2,22
824,400,random,1.0,0,0,0,10
825,3246,random,1.0,0,0,46,14
826,2454,random,1.0,0,0,4,34
827,3352,random,1.0,0,0,2,45
828,4606,random,1.0,0,0,6,16
829,75,random,1.0,0,0,25,36
830,2565,random,1.0,0,0,15,42
831,2657,random,1.0,0,0,7,25
832,1324,random,1.0,0,0,24,32
833,2021,random,1.0,0,0,21,23
834,3296,random,1.0,0,0,46,29
835,896,random,1.0,0,0,46,36
836,1168,random,1.0,0,0,18,22
837,512,random,1.0,0,0,12,32
838,709,random,1.0,0,0,9,33
839,4149,random,1.0,0,0,49,27
840,2723,random,1.0,0,0,23,9
841,1185,random,1.0,0,0,35,18
842,4640,random,1.0,0,0,40,11
843,4747,random,1.0,0,0,47,36
844,3571,random,1.0,0,0,21,29
845,244,random,1.0,0,0,44,39
846,1509,random,1.0,0,0,9,47
847,1009,random,1.0,0,0,9,4
848,1660,random,1.0,0,0,10,34
849,1118,random,1.0,0,0,18,5
850,864,random,1.0,0,0,14,15
851,4568,random,1.0,0,0,18,49
852,1127,random,1.0,0,0,27,11
853,2143,random,1.0,0,0,43,25
854,663,random,1.0,0,0,13,1
855,408,random,1.0,0,0,8,20
856,4567,random,1.0,0,0,17,26
857,2235,random,1.0,0,0,35,20
858,3958,random,1.0,0,0,8,6
859,3165,random,1.0,0,0,15,35
860,3237,random,1.0,0,0,37,11
861,4600,random,1.0,0,0,0,31
862,4184,random,1.0,0,0,34,21
863,2041,random,1.0,0,0,41,30
864,3715,random,1.0,0,0,15,11
865,4625,random,1.0,0,0,25,6
866,2610,random,1.0,0,0,10,46
867,3429,random,1.0,0,0,29,21
868,1662,random,1.0,0,0,12,29
869,2876,random,1.0,0,0,26,24
870,2594,random,1.0,0,0,44,5
871,4003,random,1.0,0,0,3,32
872,1306,random,1.0,0,0,6,13
873,1346,random,1.0,0,0,46,6
874,4229,random,1.0,0,0,29,25
875,540,random,1.0,0,0,40,21
876,2118,random,1.0,0,0,18,14
877,1071,random,1.0,0,0,21,1
878,490,random,1.0,0,0,40,26
879,290,random,1.0,0,0,40,24
880,4870,random,1.0,0,0,20,16
881,1171,random,1.0,0,0,21,30
882,4922,random,1.0,0,0,22,37
883,3998,random,1.0,0,0,48,28
884,4788,random,1.0,0,0,38,44
885,884,random,1.0,0,0,34,38
886,1044,random,1.0,0,0,44,46
887,2530,random,1.0,0,0,30,41
888,3838,random,1.0,0,0,38,35
889,4931,random,1.0,0,0,31,49
890,4842,random,1.0,0,0,42,34
891,1491,random,1.0,0,0,41,27
892,1270,random,1.0,0,0,20,4
893,3919,random,1.0,0,0,19,30
894,1001,random,1.0,0,1,1,1
895,1507,random,1.0,0,0,7,17
896,286,random,1.0,0,0,36,9
897,4909,random,1.0,0,0,9,37
898,619,random,1.0,0,0,19,11
899,4470,random,1.0,0,0,20,8
900,720,random,1.0,0,0,20,46
901,941,random,1.0,0,0,41,26
902,1010,random,1.0,0,0,10,16
903,420,random,1.0,0,0,20,19
904,1452,random,1.0,0,0,2,45
905,1012,random,1.0,0,0,12,26
906,3989,random,1.0,0,0,39,24
907,4463,random,1.0,0,0,13,46
908,3373,random,1.0,0,0,23,38
909,210,random,1.0,0,0,10,16
910,1135,random,1.0,0,0,35,0
911,1670,random,1.0,0,0,20,12
912,1668,random,1.0,0,0,18,22
913,3549,random,1.0,0,0,49,41
914,1899,random,1.0,0,0,49,46
915,954,random,1.0,0,0,4,41
916,3136,random,1.0,0,0,36,43
917,4858,random,1.0,0,0,8,31
918,4329,random,1.0,0,0,29,31
919,685,random,1.0,0,0,35,29
920,3665,random,1.0,0,0,15,40
921,2200,random,1.0,0,0,0,29
922,3031,random,1.0,0,0,31,34
923,326,random,1.0,0,0,26,43
924,2647,random,1.0,0,0,47,30
925,404,random,1.0,0,0,4,11
926,1478,random,1.0,0,0,28,23
927,4078,random,1.0,0,0,28,49
928,1414,random,1.0,0,0,14,3
929,871,random,1.0,0,0,21,3
930,1430,random,1.0,0,0,30,36
931,1804,random,1.0,0,0,4,6
932,3314,random,1.0,0,0,14,44
933,1332,random,1.0,0,0,32,45
934,4415,random,1.0,0,0,15,30
935,4228,random,1.0,0,0,28,19
936,4446,random,1.0,0,0,46,10
937,3248,random,1.0,0,1,48,48
938,470,random,1.0,0,0,20,29
939,4945,random,1.0,0,0,45,30
940,1186,random,1.0,0,0,36,24
941,4576,random,1.0,0,0,26,40
942,4721,random,1.0,0,0,21,40
943,3968,random,1.0,0,0,18,25
944,4672,random,1.0,0,0,22,37
945,1451,random,1.0,0,0,1,20
946,3820,random,1.0,0,0,20,16
947,2451,random,1.0,0,0,1,39
948,4923,random,1.0,0,0,23,26
949,2911,random,1.0,0,0,11,23
950,4216,random,1.0,0,0,16,49
951,368,random,1.0,0,0,18,24
952,2672,random,1.0,0,0,22,11
953,1145,random,1.0,0,0,45,4
954,4741,random,1.0,0,0,41,25
955,4102,random,1.0,0,0,2,38
956,895,random,1.0,0,0,45,7
957,3157,random,1.0,0,0,7,30
958,2016,random,1.0,0,0,16,33
959,1701,random,1.0,0,0,1,22
960,3964,random,1.0,0,0,14,35
961,2597,random,1.0,0,0,47,39
962,4716,random,1.0,0,0,16,43
963,37,random,1.0,0,0,37,46
964,106,random,1.0,0,0,6,29
965,3736,random,1.0,0,0,36,7
966,680,random,1.0,0,0,30,11
967,1244,random,1.0,0,0,44,26
968,4618,random,1.0,0,0,18,32
969,3995,random,1.0,0,0,45,10
970,4296,random,1.0,0,0,46,45
971,2098,random,1.0,0,0,48,24
972,2466,random,1.0,0,0,16,3
973,3428,random,1.0,0,0,28,5
974,2893,random,1.0,0,0,43,5
975,84,random,1.0,0,0,34,15
976,2262,random,1.0,0,0,12,18
977,1286,random,1.0,0,0,36,43
978,3872,random,1.0,0,0,22,44
979,2548,random,1.0,0,0,48,25
980,2757,random,1.0,0,0,7,1
981,1747,random,1.0,0,0,47,33
982,1947,random,1.0,0,0,47,5
983,1416,random,1.0,0,0,16,22
984,1830,random,1.0,0,0,30,36
985,2234,random,1.0,0,0,34,41
986,3453,random,1.0,0,0,3,22
987,3335,random,1.0,0,0,35,22
988,3893,random,1.0,0,0,43,17
989,1000,random,1.0,0,0,0,11
990,4926,random,1.0,0,0,26,9
991,2375,random,1.0,0,0,25,3
992,2164,random,1.0,0,0,14,13
993,255,random,1.0,0,0,5,31
994,3164,random,1.0,0,0,14,48
995,2558,random,1.0,0,0,8,26
996,4726,random,1.0,0,0,26,15
997,1378,random,1.0,0,0,28,6
998,2228,random,1.0,0,0,28,15
999,2637,random,1.0,0,0,37,34
1000,2411,random,1.0,0,0,11,45
1001,451,random,1.0,0,0,1,3
1002,4846,random,1.0,0,0,46,23
1003,3744,random,1.0,0,0,44,0
1004,1282,random,1.0,0,0,32,20
1005,2509,random,1.0,0,0,9,41
1006,1563,random,1.0,0,0,13,1
1007,4523,random,1.0,0,0,23,22
1008,178,random,1.0,0,0,28,7
1009,4504,random,1.0,0,0,4,10
1010,4616,random,1.0,0,0,16,12
1011,3077,random,1.0,0,0,27,9
1012,2626,random,1.0,0,0,26,24
1013,3905,random,1.0,0,0,5,9
1014,4372,random,1.0,0,0,22,6
1015,4884,random,1.0,0,0,34,43
1016,3679,random,1.0,0,0,29,37
1017,832,random,1.0,0,0,32,24
1018,3035,random,1.0,0,0,35,34
1019,860,random,1.0,0,0,10,37
1020,614,random,1.0,0,0,14,46
1021,4276,random,1.0,0,0,26,1
1022,1859,random,1.0,0,0,9,14
1023,2838,random,1.0,0,0,38,40
1024,4953,random,1.0,0,0,3,8
1025,4942,random,1.0,0,0,42,35
1026,1512,random,1.0,0,0,12,47
1027,2293,random,1.0,0,1,43,43
1028,800,random,1.0,0,0,0,15
1029,2771,random,1.0,0,0,21,3
1030,2972,random,1.0,0,0,22,49
1031,4483,random,1.0,0,0,33,12
1032,3188,random,1.0,0,0,38,30
1033,3978,random,1.0,0,0,28,48
1034,2302,random,1.0,0,0,2,23
1035,684,random,1.0,0,0,34,25
1036,1022,random,1.0,0,0,22,9
1037,876,random,1.0,0,0,26,18
1038,4964,random,1.0,0,0,14,36
1039,167,random,1.0,0,0,17,36
1040,1590,random,1.0,0,0,40,47
1041,1163,random,1.0,0,0,13,32
1042,1103,random,1.0,0,0,3,18
1043,3383,random,1.0,0,0,33,24
1044,4796,random,1.0,0,0,46,49
1045,955,random,1.0,0,0,5,2
1046,257,random,1.0,0,0,7,39
1047,2765,random,1.0,0,0,15,1
1048,1089,random,1.0,0,0,39,48
1049,1534,random,1.0,0,0,34,32
1050,625,random,1.0,0,0,25,22
1051,3252,random,1.0,0,0,2,5
1052,3256,random,1.0,0,0,6,22
1053,3868,random,1.0,0,0,18,7
1054,4267,random,1.0,0,0,17,41
1055,1702,random,1.0,0,0,2,27
1056,1949,random,1.0,0,0,49,12
1057,1758,random,1.0,0,0,8,15
1058,4756,random,1.0,0,0,6,7
1059,2301,random,1.0,0,0,1,44
1060,4132,random,1.0,0,0,32,36
1061,3548,random,1.0,0,0,48,24
1062,3456,random,1.0,0,0,6,8
1063,3873,random,1.0,0,0,23,16
1064,1675,random,1.0,0,0,25,32
1065,185,random,1.0,0,0,35,49
1066,1714,random,1.0,0,0,14,29
1067,1877,random,1.0,0,0,27,17
1068,3448,random,1.0,0,0,48,1
1069,3340,random,1.0,0,0,40,30
1070,2987,random,1.0,0,0,37,5
1071,2701,random,1.0,0,0,1,21
1072,2056,random,1.0,0,0,6,35
1073,3887,random,1.0,0,0,37,25
1074,695,random,1.0,0,0,45,25
1075,3033,random,1.0,0,0,33,35
1076,3877,random,1.0,0,0,27,38
1077,2970,random,1.0,0,0,20,38
1078,3683,random,1.0,0,0,33,41
1079,4456,random,1.0,0,0,6,4
1080,2231,random,1.0,0,0,31,7
1081,2729,random,1.0,0,0,29,9
1082,4541,random,1.0,0,0,41,11
1083,3871,random,1.0,0,0,21,19
1084,1981,random,1.0,0,0,31,43
1085,1586,random,1.0,0,0,36,3
1086,2327,random,1.0,0,0,27,5
1087,1243,random,1.0,0,0,43,45
1088,4695,random,1.0,0,0,45,14
1089,4348,random,1.0,0,0,48,0
1090,2586,random,1.0,0,0,36,26
1091,1531,random,1.0,0,0,31,41
1092,2018,random,1.0,0,0,18,0
1093,4314,random,1.0,0,0,14,27
1094,1906,random,1.0,0,0,6,29
1095,943,random,1.0,0,0,43,18
1096,2506,random,1.0,0,0,6,9
1097,4037,random,1.0,0,0,37,47
1098,2031,random,1.0,0,0,31,42
1099,1622,random,1.0,0,0,22,0
1100,2904,random,1.0,0,0,4,16
1101,3200,random,1.0,0,0,0,36
1102,3315,random,1.0,0,0,15,3
1103,518,random,1.0,0,0,18,6
1104,1693,random,1.0,0,1,43,43
1105,3313,random,1.0,0,0,13,26
1106,4750,random,1.0,0,1,0,0
1107,3365,random,1.0,0,0,15,42
1108,975,random,1.0,0,0,25,34
1109,273,random,1.0,0,0,23,37
1110,1059,random,1.0,0,0,9,1
1111,3937,random,1.0,0,0,37,39
1112,3811,random,1.0,0,0,11,27
1113,662,random,1.0,0,0,12,22
1114,2277,random,1.0,0,0,27,46
1115,4872,random,1.0,0,0,22,23
1116,2551,random,1.0,0,0,1,23
1117,4278,random,1.0,0,0,28,1
1118,4605,random,1.0,0,0,5,44
1119,1174,random,1.0,0,0,24,4
1120,3597,random,1.0,0,0,47,16
1121,3103,random,1.0,0,0,3,28
1122,1107,random,1.0,0,0,7,15
1123,4973,random,1.0,0,0,23,31
1124,2429,random,1.0,0,1,29,29
1125,4944,random,1.0,0,0,44,25
1126,4090,random,1.0,0,0,40,8
1127,1961,random,1.0,0,0,11,15
1128,3636,random,1.0,0,0,36,43
1129,2112,random,1.0,0,0,12,16
1130,1109,random,1.0,0,0,9,23
1131,3300,random,1.0,0,0,0,18
1132,2575,random,1.0,0,0,25,49
1133,2082,random,1.0,0,0,32,40
1134,4271,random,1.0,0,0,21,27
1135,50,random,1.0,0,0,0,7
1136,1357,random,1.0,0,0,7,5
1137,3462,random,1.0,0,0,12,14
1138,1268,random,1.0,0,0,18,24
1139,2824,random,1.0,0,0,24,46
1140,3160,random,1.0,0,0,10,30
1141,641,random,1.0,0,0,41,46
1142,1634,random,1.0,0,0,34,23
1143,444,random,1.0,0,0,44,10
1144,2183,random,1.0,0,0,33,37
1145,3554,random,1.0,0,0,4,13
1146,1528,random,1.0,0,0,28,27
1147,697,random,1.0,0,0,47,1
1148,4881,random,1.0,0,0,31,40
1149,343,random,1.0,0,0,43,4
1150,2109,random,1.0,0,0,9,38
1151,45,random,1.0,0,0,45,23
1152,3319,random,1.0,0,0,19,41
1153,786,random,1.0,0,0,36,2
1154,3309,random,1.0,0,0,9,49
1155,1096,random,1.0,0,0,46,6
1156,1358,random,1.0,0,0,8,40
1157,1170,random,1.0,0,0,20,4
1158,3464,random,1.0,0,0,14,20
1159,4112,random,1.0,0,0,12,41
1160,536,random,1.0,0,0,36,46
1161,2735,random,1.0,0,0,35,44
1162,516,random,1.0,0,0,16,8
1163,2682,random,1.0,0,0,32,13
1164,321,random,1.0,0,0,21,15
1165,2573,random,1.0,0,0,23,8
1166,1799,random,1.0,0,0,49,5
1167,4018,random,1.0,0,0,18,23
1168,2022,random,1.0,0,0,22,44
1169,788,random,1.0,0,0,38,22
1170,804,random,1.0,0,0,4,46
1171,1230,random,1.0,0,0,30,42
1172,3446,random,1.0,0,0,46,39
1173,3897,random,1.0,0,0,47,1
1174,2254,random,1.0,0,0,4,17
1175,3030,random,1.0,0,0,30,5
1176,4805,random,1.0,0,0,5,35
1177,596,random,1.0,0,0,46,2
1178,4545,random,1.0,0,0,45,0
1179,2140,random,1.0,0,0,40,24
1180,3091,random,1.0,0,0,41,29
1181,132,random,1.0,0,0,32,49
1182,1496,random,1.0,0,0,46,15
1183,3376,random,1.0,0,0,26,17
1184,3815,random,1.0,0,0,15,23
1185,3718,random,1.0,0,0,18,26
1186,24,random,1.0,0,0,24,10
1187,4980,random,1.0,0,0,30,2
1188,4887,random,1.0,0,0,37,0
1189,2198,random,1.0,0,0,48,5
1190,506,random,1.0,0,0,6,39
1191,1413,random,1.0,0,0,13,30
1192,1821,random,1.0,0,0,21,1
1193,135,random,1.0,0,0,35,8
1194,3999,random,1.0,0,0,49,13
1195,3115,random,1.0,0,0,15,44
1196,4127,random,1.0,0,0,27,25
1197,3927,random,1.0,0,0,27,41
1198,214,random,1.0,0,0,14,8
1199,957,random,1.0,0,1,7,7
1200,4762,random,1.0,0,0,12,45
1201,1868,random,1.0,0,0,18,35
1202,1743,random,1.0,0,0,43,25
1203,1916,random,1.0,0,0,16,0
1204,2519,random,1.0,0,0,19,26
1205,2578,random,1.0,0,0,28,24
1206,2167,random,1.0,0,0,17,28
1207,1664,random,1.0,0,0,14,20
1208,1636,random,1.0,0,0,36,38
1209,668,random,1.0,0,0,18,48
1210,514,random,1.0,0,1,14,14
1211,2232,random,1.0,0,0,32,14
1212,1915,random,1.0,0,0,15,8
1213,3664,random,1.0,0,0,14,16
1214,3575,random,1.0,0,0,25,30
1215,4603,random,1.0,0,1,3,3
1216,594,random,1.0,0,0,44,21
1217,3663,random,1.0,0,0,13,36
1218,3493,random,1.0,0,0,43,26
1219,3906,random,1.0,0,0,6,0
1220,3065,random,1.0,0,0,15,48
1221,1176,random,1.0,0,0,26,5
1222,4273,random,1.0,0,0,23,12
1223,3107,random,1.0,0,0,7,15
1224,1494,random,1.0,0,0,44,42
1225,2796,random,1.0,0,0,46,19
1226,3573,random,1.0,0,0,23,8
1227,2736,random,1.0,0,0,36,35
1228,1803,random,1.0,0,0,3,47
1229,2887,random,1.0,0,0,37,21
1230,4592,random,1.0,0,1,42,42
1231,4272,random,1.0,0,0,22,47
1232,2019,random,1.0,0,0,19,35
1233,264,random,1.0,0,0,14,38
1234,2249,random,1.0,0,0,49,0
1235,2278,random,1.0,0,0,28,33
1236,4686,random,1.0,0,0,36,41
1237,2467,random,1.0,0,0,17,21
1238,529,random,1.0,0,0,29,24
1239,2155,random,1.0,0,0,5,35
1240,4510,random,1.0,0,0,10,34
1241,3026,random,1.0,0,0,26,49
1242,3436,random,1.0,0,0,36,48
1243,3145,random,1.0,0,0,45,41
1244,2176,random,1.0,0,0,26,40
1245,3532,random,1.0,0,0,32,18
1246,2609,random,1.0,0,0,9,36
1247,3489,random,1.0,0,0,39,40
1248,4378,random,1.0,0,0,28,11
1249,1852,random,1.0,0,0,2,40
1250,3630,random,1.0,0,0,30,26
1251,1284,random,1.0,0,0,34,6
1252,699,random,1.0,0,0,49,35
1253,3458,random,1.0,0,0,8,6
1254,4731,random,1.0,0,0,31,14
1255,2259,random,1.0,0,0,9,30
1256,2246,random,1.0,0,0,46,19
1257,281,random,1.0,0,0,31,41
1258,4181,random,1.0,0,0,31,42
1259,4946,random,1.0,0,0,46,15
1260,3862,random,1.0,0,0,12,43
1261,1401,random,1.0,0,0,1,29
1262,2351,random,1.0,0,0,1,42
1263,3485,random,1.0,0,0,35,4
1264,829,random,1.0,0,0,29,25
1265,2624,random,1.0,0,0,24,5
1266,311,random,1.0,0,0,11,31
1267,4865,random,1.0,0,0,15,49
1268,2524,random,1.0,0,0,24,32
1269,2333,random,1.0,0,0,33,42
1270,4,random,1.0,0,0,4,43
1271,114,random,1.0,0,0,14,30
1272,4550,random,1.0,0,0,0,14
1273,4642,random,1.0,0,0,42,40
1274,4956,random,1.0,0,0,6,48
1275,3152,random,1.0,0,0,2,17
1276,1084,random,1.0,0,0,34,31
1277,3599,random,1.0,0,0,49,14
1278,68,random,1.0,0,0,18,8
1279,3642,random,1.0,0,0,42,23
1280,2093,random,1.0,0,0,43,1
1281,4941,random,1.0,0,0,41,6
1282,3870,random,1.0,0,0,20,13
1283,4332,random,1.0,0,0,32,27
1284,4156,random,1.0,0,0,6,7
1285,3337,random,1.0,0,0,37,42
1286,393,random,1.0,0,0,43,29
1287,2223,random,1.0,0,0,23,43
1288,1889,random,1.0,0,0,39,43
1289,2842,random,1.0,0,0,42,16
1290,2658,random,1.0,0,0,8,39
1291,2576,random,1.0,0,0,26,34
1292,3801,random,1.0,0,0,1,6
1293,1005,random,1.0,0,0,5,9
1294,2337,random,1.0,0,0,37,26
1295,4782,random,1.0,0,0,32,7
1296,3123,random,1.0,0,0,23,8
1297,1663,random,1.0,0,0,13,9
1298,3779,random,1.0,0,0,29,13
1299,1356,random,1.0,0,0,6,4
1300,1538,random,1.0,0,0,38,1
1301,34,random,1.0,0,0,34,39
1302,3712,random,1.0,0,0,12,29
1303,2782,random,1.0,0,0,32,47
1304,2990,random,1.0,0,0,40,39
1305,2362,random,1.0,0,0,12,45
1306,4363,random,1.0,0,0,13,22
1307,1975,random,1.0,0,0,25,27
1308,1539,random,1.0,0,0,39,13
1309,78,random,1.0,0,0,28,2
1310,133,random,1.0,0,0,33,12
1311,1615,random,1.0,0,0,15,34
1312,3098,random,1.0,0,0,48,5
1313,1155,random,1.0,0,0,5,46
1314,298,random,1.0,0,0,48,17
1315,2985,random,1.0,0,0,35,43
1316,593,random,1.0,0,0,43,1
1317,2128,random,1.0,0,0,28,9
1318,4302,random,1.0,0,0,2,28
1319,2664,random,1.0,0,0,14,3
1320,3832,random,1.0,0,0,32,19
1321,821,random,1.0,0,0,21,5
1322,2160,random,1.0,0,0,10,12
1323,1972,random,1.0,0,0,22,11
1324,4082,random,1.0,0,0,32,35
1325,3324,random,1.0,0,0,24,34
1326,2861,random,1.0,0,0,11,23
1327,937,random,1.0,0,0,37,48
1328,4252,random,1.0,0,0,2,18
1329,4864,random,1.0,0,0,14,45
1330,3022,random,1.0,0,0,22,42
1331,4566,random,1.0,0,0,16,11
1332,4345,random,1.0,0,0,45,23
1333,3261,random,1.0,0,1,11,11
1334,310,random,1.0,0,0,10,2
1335,1190,random,1.0,0,0,40,6
1336,116,random,1.0,0,0,16,38
1337,3996,random,1.0,0,0,46,35
1338,2433,random,1.0,0,0,33,42
1339,1943,random,1.0,0,0,43,39
1340,3175,random,1.0,0,0,25,20
1341,250,random,1.0,0,0,0,7
1342,409,random,1.0,0,0,9,41
1343,1856,random,1.0,0,1,6,6
1344,3215,random,1.0,0,0,15,4
1345,2398,random,1.0,0,0,48,17
1346,1206,random,1.0,0,0,6,17
1347,2768,random,1.0,0,0,18,28
1348,1920,random,1.0,0,0,20,30
1349,4537,random,1.0,0,0,37,6
1350,4218,random,1.0,0,0,18,32
1351,3032,random,1.0,0,0,32,36
1352,3370,random,1.0,0,0,20,15
1353,2340,random,1.0,0,0,40,19
1354,481,random,1.0,0,0,31,16
1355,2431,random,1.0,0,0,31,20
1356,4304,random,1.0,0,0,4,32
1357,2555,random,1.0,0,0,5,23
1358,2590,random,1.0,0,0,40,15
1359,2413,random,1.0,0,0,13,42
1360,4125,random,1.0,0,0,25,5
1361,1113,random,1.0,0,0,13,12
1362,2674,random,1.0,0,0,24,36
1363,1345,random,1.0,0,0,45,48
1364,339,random,1.0,0,0,39,6
1365,4239,random,1.0,0,0,39,31
1366,4636,random,1.0,0,0,36,8
1367,3041,random,1.0,0,0,41,12
1368,498,random,1.0,0,0,48,39
1369,1651,random,1.0,0,0,1,15
1370,2061,random,1.0,0,0,11,31
1371,632,random,1.0,0,0,32,23
1372,3789,random,1.0,0,0,39,9
1373,267,random,1.0,0,0,17,30
1374,289,random,1.0,0,0,39,27
1375,1718,random,1.0,0,0,18,2
1376,1067,random,1.0,0,0,17,27
1377,425,random,1.0,0,0,25,33
1378,3806,random,1.0,0,0,6,22
1379,1437,random,1.0,0,0,37,20
1380,2261,random,1.0,0,0,11,12
1381,4327,random,1.0,0,0,27,10
1382,4797,random,1.0,0,0,47,0
1383,879,random,1.0,0,0,29,40
1384,2015,random,1.0,0,0,15,4
1385,2914,random,1.0,0,0,14,15
1386,312,random,1.0,0,0,12,31
1387,2438,random,1.0,0,0,38,37
1388,965,random,1.0,0,0,15,36
1389,207,random,1.0,0,0,7,5
1390,2432,random,1.0,0,0,32,25
1391,2996,random,1.0,0,0,46,31
1392,1888,random,1.0,0,0,38,44
1393,1583,random,1.0,0,0,33,2
1394,982,random,1.0,0,0,32,47
1395,913,random,1.0,0,0,13,49
1396,1402,random,1.0,0,0,2,36
1397,2640,random,1.0,0,0,40,32
1398,631,random,1.0,0,0,31,18
1399,1728,random,1.0,0,0,28,17
1400,849,random,1.0,0,0,49,18
1401,4079,random,1.0,0,0,29,23
1402,1436,random,1.0,0,0,36,7
1403,1220,random,1.0,0,0,20,15
1404,1582,random,1.0,0,0,32,22
1405,1196,random,1.0,0,0,46,27
1406,483,random,1.0,0,0,33,22
1407,4312,random,1.0,0,0,12,23
1408,1934,random,1.0,0,0,34,37
1409,2173,random,1.0,0,0,23,19
1410,4544,random,1.0,0,0,44,33
1411,787,random,1.0,0,0,37,2
1412,462,random,1.0,0,0,12,49
1413,3730,random,1.0,0,0,30,44
1414,4653,random,1.0,0,0,3,23
1415,2708,random,1.0,0,0,8,32
1416,3722,random,1.0,0,0,22,43
1417,4844,random,1.0,0,0,44,10
1418,4402,random,1.0,0,0,2,5
1419,1376,random,1.0,0,0,26,17
1420,917,random,1.0,0,0,17,8
1421,3579,random,1.0,0,0,29,42
1422,2286,random,1.0,0,0,36,27
1423,545,random,1.0,0,0,45,34
1424,4813,random,1.0,0,0,13,26
1425,4376,random,1.0,0,0,26,16
1426,186,random,1.0,0,0,36,32
1427,1969,random,1.0,0,0,19,49
1428,4021,random,1.0,0,0,21,19
1429,2447,random,1.0,0,0,47,2
1430,4086,random,1.0,0,0,36,6
1431,761,random,1.0,0,0,11,30
1432,3410,random,1.0,0,0,10,21
1433,3760,random,1.0,0,0,10,12
1434,177,random,1.0,0,0,27,2
1435,2129,random,1.0,0,0,29,6
1436,1857,random,1.0,0,0,7,23
1437,1620,random,1.0,0,0,20,19
1438,1271,random,1.0,0,0,21,14
1439,733,random,1.0,0,0,33,14
1440,835,random,1.0,0,0,35,46
1441,175,random,1.0,0,0,25,34
1442,3604,random,1.0,0,0,4,24
1443,4455,random,1.0,0,0,5,40
1444,434,random,1.0,0,0,34,45
1445,2133,random,1.0,0,0,33,49
1446,3071,random,1.0,0,0,21,20
1447,4038,random,1.0,0,0,38,18
1448,2397,random,1.0,0,0,47,39
1449,355,random,1.0,0,0,5,19
1450,2298,random,1.0,0,0,48,43
1451,4170,random,1.0,0,0,20,4
1452,2995,random,1.0,0,0,45,37
1453,4574,random,1.0,0,0,24,37
1454,48,random,1.0,0,0,48,6
1455,1648,random,1.0,0,0,48,17
